"","age","c_charge_degree","race","age_cat","v_score_text","sex","priors_count","days_b_screening_arrest","v_decile_score","is_recid","two_year_recid","c_jail_in","c_jail_out"
"725",28,"F","African-American","25 - 45","Low","Male",0,0,3,0,0,"2013-08-09 12:26:04","2013-08-09 08:35:47"
"726",53,"F","Caucasian","Greater than 45","Low","Male",4,0,1,0,0,"2013-02-05 01:15:32","2013-02-05 01:07:11"
"727",47,"F","Hispanic","Greater than 45","Low","Male",1,-1,3,0,0,"2013-03-27 10:42:36","2013-09-27 09:55:14"
"728",20,"F","African-American","Less than 25","Medium","Male",1,-24,5,0,0,"2014-03-03 02:12:12","2014-03-04 08:49:31"
"729",21,"M","African-American","Less than 25","Medium","Male",0,-6,6,0,0,"2013-11-29 12:22:02","2013-11-29 12:51:37"
"730",60,"F","Hispanic","Greater than 45","Low","Male",1,-18,1,0,0,"2013-04-19 09:31:28","2013-05-07 10:46:55"
"731",30,"M","Caucasian","25 - 45","Low","Male",0,-1,2,0,0,"2013-05-10 09:23:33","2013-05-11 06:40:57"
"732",26,"F","African-American","25 - 45","Medium","Female",5,-1,6,1,1,"2014-10-19 08:39:38","2014-10-26 04:44:30"
"733",21,"F","Hispanic","Less than 25","Medium","Male",0,-1,5,0,0,"2013-09-07 11:52:57","2013-09-09 02:51:42"
"734",39,"F","African-American","25 - 45","Low","Female",1,-1,1,0,0,"2013-03-06 10:19:56","2013-03-07 01:54:02"
"735",30,"F","Other","25 - 45","Low","Male",0,-1,2,0,0,"2013-02-24 08:50:29","2013-03-02 06:34:47"
"736",44,"F","African-American","25 - 45","Low","Male",2,-1,2,0,0,"2013-09-15 02:38:49","2013-09-17 07:18:54"
"737",45,"M","Caucasian","Greater than 45","Low","Male",0,-1,2,0,0,"2013-09-07 09:24:01","2013-09-10 08:25:31"
"738",30,"F","African-American","25 - 45","Low","Male",1,-1,2,0,0,"2013-09-09 09:55:03","2013-09-10 07:42:41"
"739",38,"F","Asian","25 - 45","Low","Male",2,0,1,0,0,"2013-12-03 05:13:10","2013-12-11 11:56:18"
"740",46,"M","Asian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-12-25 09:48:26","2013-12-26 01:21:51"
"741",42,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0,"2013-12-19 12:18:58","2013-12-20 08:03:46"
"742",54,"M","Caucasian","Greater than 45","Low","Male",4,-1,1,0,0,"2013-02-10 05:05:00","2013-02-13 09:32:59"
"743",29,"M","Caucasian","25 - 45","Medium","Male",7,-1,7,1,1,"2014-06-07 01:31:38","2014-06-08 08:07:43"
"744",51,"F","Caucasian","Greater than 45","Low","Male",7,-1,1,1,1,"2013-03-20 03:05:46","2013-04-04 01:57:07"
"745",44,"M","African-American","25 - 45","Low","Male",0,0,1,0,0,"2013-03-04 05:50:37","2013-03-04 08:33:41"
"746",49,"M","Caucasian","Greater than 45","Low","Male",12,-24,1,0,0,"2013-02-08 10:08:21","2013-03-02 01:59:17"
"747",27,"M","African-American","25 - 45","Low","Male",0,-1,3,0,0,"2014-02-16 01:43:32","2014-02-17 07:58:42"
"748",30,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-09-24 03:13:59","2013-09-24 08:14:17"
"749",28,"M","Hispanic","25 - 45","Medium","Male",11,0,7,0,0,"2013-10-30 04:01:31","2013-10-31 03:20:00"
"750",45,"M","Other","Greater than 45","Low","Male",0,-1,1,0,0,"2014-03-11 04:52:30","2014-03-12 08:48:41"
"751",51,"F","Caucasian","Greater than 45","Low","Female",5,0,2,0,0,"2013-08-12 11:55:55","2013-09-14 05:58:00"
"752",43,"F","African-American","25 - 45","Low","Male",2,-1,1,0,0,"2013-04-17 10:37:05","2013-04-23 10:16:03"
"753",37,"F","Caucasian","25 - 45","Low","Male",2,-1,1,0,0,"2013-08-12 08:43:05","2013-08-13 08:22:25"
"754",26,"M","African-American","25 - 45","Low","Male",0,-1,3,0,0,"2013-08-21 09:03:22","2013-08-22 08:18:17"
"755",32,"F","Other","25 - 45","Low","Male",4,0,2,0,0,"2013-03-08 12:04:54","2013-03-08 02:03:36"
"756",39,"F","Hispanic","25 - 45","Low","Male",3,-21,1,0,0,"2013-05-08 10:08:57","2013-05-22 07:51:07"
"757",58,"F","African-American","Greater than 45","Low","Female",4,-1,1,0,0,"2013-12-04 02:04:11","2013-12-05 09:54:31"
"758",33,"M","Other","25 - 45","Low","Male",0,-1,3,0,0,"2013-03-10 04:24:37","2013-03-11 01:32:37"
"759",22,"M","Caucasian","Less than 25","Low","Female",1,-22,4,0,0,"2013-10-09 01:32:37","2013-10-09 06:32:48"
"760",43,"F","Caucasian","25 - 45","Low","Male",2,-10,1,0,0,"2013-11-04 09:10:03","2013-11-06 06:20:54"
"761",23,"M","African-American","Less than 25","Medium","Male",0,-1,6,0,0,"2013-05-09 10:04:43","2013-05-10 08:01:13"
"762",25,"F","Caucasian","25 - 45","Low","Male",0,-1,4,0,0,"2014-02-24 07:11:53","2014-02-25 08:52:44"
"763",22,"F","African-American","Less than 25","High","Male",6,-1,9,0,0,"2013-12-18 08:38:29","2013-12-19 08:44:42"
"764",30,"F","African-American","25 - 45","Low","Male",6,-1,4,0,0,"2013-01-18 10:56:13","2013-06-01 02:07:27"
"765",25,"F","African-American","25 - 45","Medium","Male",15,-1,7,1,1,"2013-03-13 05:33:27","2013-03-15 05:42:00"
"766",39,"F","Hispanic","25 - 45","Low","Male",0,-1,1,0,0,"2013-09-09 09:26:40","2013-09-10 07:41:44"
"767",59,"F","African-American","Greater than 45","Low","Male",1,-1,1,0,0,"2013-03-16 07:33:09","2013-03-17 01:48:47"
"768",21,"F","Hispanic","Less than 25","High","Male",1,-8,8,0,0,"2013-08-29 09:50:39","2013-08-31 06:13:37"
"769",34,"M","Caucasian","25 - 45","Low","Male",2,-1,2,0,0,"2013-02-16 05:53:02","2013-02-17 07:51:42"
"770",36,"F","Caucasian","25 - 45","Low","Male",6,-25,2,0,0,"2013-03-25 01:15:03","2013-03-25 08:01:36"
"771",23,"F","African-American","Less than 25","Medium","Male",0,-1,5,0,0,"2013-01-29 05:36:47","2013-01-30 07:49:51"
"772",32,"M","African-American","25 - 45","Medium","Male",2,0,5,0,0,"2013-01-21 02:06:58","2013-05-10 08:38:41"
"773",66,"M","Other","Greater than 45","Low","Male",0,-1,1,0,0,"2014-03-05 02:20:03","2014-03-06 10:24:47"
"774",24,"M","Caucasian","Less than 25","Low","Female",0,-1,4,0,0,"2013-05-19 07:00:07","2013-06-12 01:57:48"
"775",28,"M","African-American","25 - 45","Low","Male",1,-1,3,0,0,"2013-03-14 08:59:25","2013-03-16 05:45:01"
"776",43,"F","Caucasian","25 - 45","Low","Male",4,0,2,1,1,"2014-06-29 03:34:28","2014-07-01 05:12:10"
"777",35,"M","African-American","25 - 45","Low","Male",3,-1,2,0,0,"2013-12-27 03:35:30","2014-01-07 10:11:46"
"778",22,"M","African-American","Less than 25","Medium","Male",1,-1,7,1,1,"2013-12-12 03:05:58","2013-12-16 05:21:20"
"779",29,"F","African-American","25 - 45","Low","Male",0,0,2,0,0,"2013-01-20 01:46:36","2013-01-20 12:12:09"
"780",23,"M","African-American","Less than 25","Medium","Female",0,-1,5,0,0,"2014-02-14 02:04:23","2014-02-16 03:42:24"
"781",33,"M","Caucasian","25 - 45","Low","Female",0,-2,1,0,0,"2013-07-27 02:32:45","2013-07-28 02:02:00"
"782",35,"M","African-American","25 - 45","Low","Male",1,0,2,0,0,"2013-01-31 12:15:06","2013-01-31 08:06:24"
"783",53,"F","Caucasian","Greater than 45","Low","Male",0,0,1,1,0,"2013-05-05 06:01:13","2013-05-05 07:11:34"
"784",48,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0,"2013-04-10 12:13:15","2013-04-11 01:05:57"
"785",33,"F","African-American","25 - 45","Low","Female",1,-10,1,0,0,"2013-01-25 11:03:35","2013-01-26 08:47:49"
"786",44,"M","Caucasian","25 - 45","Low","Male",0,0,1,0,0,"2013-04-29 02:46:23","2013-04-30 03:52:16"
"787",51,"F","Hispanic","Greater than 45","Low","Male",1,-18,1,0,0,"2013-01-27 07:54:35","2013-02-13 09:34:33"
"788",21,"F","Hispanic","Less than 25","Medium","Male",0,0,6,0,0,"2013-10-27 02:30:11","2013-10-27 08:17:23"
"789",26,"F","Caucasian","25 - 45","Low","Male",0,0,4,0,0,"2013-01-02 07:21:57","2013-01-02 07:31:59"
"790",22,"F","African-American","Less than 25","High","Male",3,0,10,0,0,"2013-09-29 03:40:47","2013-09-29 06:47:56"
"791",29,"M","African-American","25 - 45","Low","Male",0,-1,3,0,0,"2013-03-26 07:25:39","2013-03-27 11:45:55"
"792",44,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-11-12 09:19:23","2013-11-13 08:07:52"
"793",41,"F","African-American","25 - 45","Low","Male",2,-1,3,0,0,"2013-08-21 10:34:23","2013-09-05 09:41:59"
"794",28,"F","African-American","25 - 45","Low","Female",4,0,3,0,0,"2013-11-08 03:39:55","2013-11-08 09:33:05"
"795",31,"M","Caucasian","25 - 45","Low","Male",7,-1,2,0,0,"2014-03-09 04:46:09","2014-03-10 09:42:05"
"796",20,"F","African-American","Less than 25","Medium","Male",0,-1,7,1,0,"2013-11-14 06:08:57","2013-11-15 08:54:29"
"797",36,"F","African-American","25 - 45","Low","Male",0,0,2,0,0,"2013-02-27 01:25:04","2013-02-28 04:12:46"
"798",23,"M","African-American","Less than 25","High","Male",1,-1,9,0,0,"2013-08-13 04:31:54","2013-08-18 04:39:19"
"799",59,"F","Caucasian","Greater than 45","Low","Female",1,-21,1,0,0,"2013-02-08 08:25:17","2013-02-13 09:36:45"
"800",37,"F","Caucasian","25 - 45","Low","Male",0,-4,1,1,1,"2013-04-22 02:29:12","2013-04-23 03:38:43"
"801",31,"F","African-American","25 - 45","Low","Male",0,-1,4,0,0,"2013-10-02 06:36:42","2013-10-03 08:18:14"
"802",38,"F","African-American","25 - 45","Low","Female",14,-1,3,1,1,"2014-07-12 06:46:27","2014-07-17 05:29:07"
"803",27,"F","African-American","25 - 45","Medium","Male",3,-1,6,1,1,"2014-08-28 12:41:52","2014-08-29 01:55:31"
"804",42,"F","African-American","25 - 45","Low","Female",2,-1,1,0,0,"2013-11-25 05:04:34","2013-11-26 09:36:13"
"805",22,"F","African-American","Less than 25","Medium","Male",3,-1,5,1,1,"2014-02-05 03:18:50","2014-03-03 08:00:17"
"806",21,"F","Other","Less than 25","High","Male",0,-1,8,0,0,"2013-02-28 07:56:43","2013-03-02 05:27:36"
"807",52,"M","Caucasian","Greater than 45","Low","Male",2,-1,1,0,0,"2013-05-08 02:05:44","2013-05-09 09:08:14"
"808",29,"M","Caucasian","25 - 45","Low","Male",0,-1,3,0,0,"2013-05-22 08:43:56","2013-05-23 08:01:27"
"809",37,"M","African-American","25 - 45","Low","Female",0,0,3,0,0,"2013-01-24 01:57:20","2013-01-29 05:24:05"
"810",34,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-04-13 09:32:38","2013-04-14 07:21:18"
"811",53,"M","African-American","Greater than 45","Low","Male",0,0,1,1,1,"2013-01-24 03:10:35","2013-01-25 12:12:01"
"812",35,"M","Hispanic","25 - 45","Low","Male",0,-7,2,0,0,"2013-08-16 04:54:32","2013-08-17 07:16:37"
"813",28,"F","Caucasian","25 - 45","Low","Male",1,-1,2,0,0,"2013-05-19 05:41:59","2013-05-23 12:31:34"
"814",21,"F","African-American","Less than 25","High","Male",1,-1,9,0,0,"2013-04-29 10:52:26","2013-04-30 07:18:46"
"815",22,"F","African-American","Less than 25","Medium","Male",1,13,6,0,0,"2013-12-03 12:53:50","2014-01-16 03:17:58"
"816",42,"M","Caucasian","25 - 45","Low","Male",1,-1,2,1,1,"2013-10-28 08:04:32","2013-10-29 02:05:32"
"817",54,"M","African-American","Greater than 45","Low","Male",9,0,1,0,0,"2013-12-28 01:57:40","2013-12-29 02:05:51"
"818",39,"F","Other","25 - 45","Low","Male",1,-1,1,1,1,"2013-09-22 10:25:30","2013-09-23 01:52:27"
"819",41,"M","African-American","25 - 45","Low","Male",0,0,1,0,0,"2014-01-07 04:31:06","2014-01-08 03:21:00"
"820",43,"F","Caucasian","25 - 45","Low","Male",1,-1,1,1,1,"2013-02-10 09:37:38","2013-04-16 07:46:56"
"821",22,"M","African-American","Less than 25","Medium","Male",0,-1,5,1,1,"2013-04-19 11:33:48","2013-04-20 01:40:27"
"822",42,"M","African-American","25 - 45","Low","Female",2,-1,1,0,0,"2013-01-24 11:48:41","2013-02-28 05:30:45"
"823",49,"M","African-American","Greater than 45","Low","Male",4,0,1,0,0,"2014-02-03 12:18:15","2014-03-11 08:20:05"
"824",52,"F","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0,"2013-10-21 11:28:17","2013-11-15 09:18:28"
"825",60,"F","Caucasian","Greater than 45","Low","Female",2,-1,1,0,0,"2013-11-24 04:19:55","2013-11-25 09:02:04"
"826",23,"M","African-American","Less than 25","Medium","Female",0,-1,6,0,0,"2013-03-12 06:19:34","2013-03-13 08:18:42"
"827",30,"M","African-American","25 - 45","Medium","Male",2,-1,6,0,0,"2013-01-29 08:26:44","2013-01-30 08:54:42"
"828",32,"F","African-American","25 - 45","Medium","Male",2,0,5,1,1,"2013-08-26 03:38:03","2013-08-27 05:13:33"
"829",22,"F","African-American","Less than 25","High","Male",3,20,8,1,1,"2014-01-06 01:56:32","2014-08-08 10:08:29"
"830",44,"F","African-American","25 - 45","Low","Male",2,-1,1,0,0,"2013-02-14 06:58:25","2013-02-16 01:33:11"
"831",32,"F","Caucasian","25 - 45","Low","Male",3,-1,4,0,0,"2013-05-25 06:05:51","2013-08-19 09:19:45"
"832",27,"M","African-American","25 - 45","Low","Female",1,-1,2,0,0,"2013-09-20 11:29:45","2013-09-21 08:27:05"
"833",61,"M","Caucasian","Greater than 45","Low","Male",3,0,1,1,1,"2014-09-22 07:01:15","2014-09-23 03:26:36"
"834",69,"M","African-American","Greater than 45","Low","Male",3,0,2,0,0,"2013-08-07 02:40:49","2013-08-07 08:00:30"
"835",51,"F","Other","Greater than 45","Low","Male",2,-1,1,0,0,"2013-08-13 06:08:08","2013-09-16 07:20:06"
"836",21,"F","Caucasian","Less than 25","Medium","Female",1,-1,6,0,0,"2014-01-29 07:19:41","2014-01-31 03:52:13"
"837",24,"M","African-American","Less than 25","High","Male",12,0,9,1,1,"2013-01-31 03:56:16","2013-03-09 03:03:58"
"838",57,"F","Hispanic","Greater than 45","Low","Male",3,-2,1,0,0,"2013-09-21 01:28:03","2013-09-22 01:50:17"
"839",30,"F","Caucasian","25 - 45","High","Male",6,-1,8,0,0,"2013-08-05 09:52:27","2013-08-12 07:37:35"
"840",24,"F","African-American","Less than 25","Low","Male",4,-1,4,0,0,"2013-08-22 04:33:49","2013-08-27 01:19:42"
"841",30,"M","Caucasian","25 - 45","Low","Female",7,-18,3,0,0,"2013-10-11 07:33:17","2013-10-29 05:43:13"
"842",56,"F","Caucasian","Greater than 45","Low","Female",1,-1,3,0,0,"2013-01-01 08:39:42","2013-06-20 05:12:00"
"843",21,"F","African-American","Less than 25","High","Male",1,-8,8,0,0,"2013-02-12 01:28:50","2013-02-20 09:54:56"
"844",31,"F","African-American","25 - 45","Medium","Male",6,-1,6,1,1,"2013-01-04 04:19:50","2013-02-04 12:38:13"
"845",23,"F","African-American","Less than 25","High","Female",1,-1,8,0,0,"2013-04-17 03:45:44","2013-04-18 09:35:33"
"846",42,"M","Other","25 - 45","Low","Male",1,-13,1,0,0,"2013-06-04 03:44:44","2013-06-04 07:34:46"
"847",64,"F","Caucasian","Greater than 45","Low","Male",0,-1,2,0,0,"2013-01-11 08:49:41","2013-04-30 06:24:32"
"848",21,"F","Caucasian","Less than 25","Medium","Female",0,-1,6,1,1,"2014-12-27 09:18:01","2014-12-28 01:35:14"
"849",36,"F","African-American","25 - 45","Low","Male",5,17,2,0,0,"2013-11-16 02:26:39","2013-11-27 05:46:49"
"850",50,"F","African-American","Greater than 45","Low","Female",1,-1,1,0,0,"2013-08-29 06:41:54","2013-08-30 08:31:24"
"851",28,"F","Native American","25 - 45","Low","Male",2,-1,4,0,0,"2013-04-25 08:44:42","2013-06-13 10:12:31"
"852",25,"F","Caucasian","25 - 45","Low","Female",5,-3,4,0,0,"2013-01-25 01:47:43","2013-01-25 09:37:49"
"853",54,"M","Caucasian","Greater than 45","Low","Male",14,-1,3,1,1,"2014-04-08 09:56:20","2014-05-06 10:12:47"
"854",37,"M","Other","25 - 45","Low","Male",6,-1,2,0,0,"2013-12-26 04:59:22","2013-12-27 08:15:19"
"855",25,"M","Caucasian","25 - 45","High","Male",5,-1,8,1,1,"2013-11-06 11:10:50","2013-11-21 09:35:41"
"856",35,"M","African-American","25 - 45","Low","Male",2,-1,4,0,0,"2014-03-21 03:10:20","2014-03-22 08:07:10"
"857",25,"M","African-American","25 - 45","High","Male",8,-1,10,1,1,"2013-04-08 05:47:18","2013-04-10 01:26:53"
"858",33,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-12-01 10:12:15","2013-12-02 01:55:48"
"859",29,"F","African-American","25 - 45","Low","Male",7,-1,4,0,0,"2013-03-11 06:21:47","2013-03-13 02:21:18"
"860",27,"M","Hispanic","25 - 45","Low","Male",2,-1,3,0,0,"2013-02-20 06:36:20","2013-02-21 01:30:47"
"861",20,"M","Caucasian","Less than 25","High","Female",3,-1,8,1,1,"2014-03-25 06:58:54","2014-03-26 01:23:55"
"862",72,"M","Caucasian","Greater than 45","Low","Male",1,-23,1,0,0,"2013-05-25 07:53:47","2013-05-26 08:34:25"
"863",38,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-04-16 03:54:04","2013-04-18 10:30:00"
"864",40,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-03-08 09:44:15","2013-03-09 01:22:15"
"865",23,"F","Caucasian","Less than 25","Low","Male",0,-1,4,0,0,"2014-03-12 12:50:45","2014-03-13 10:24:23"
"866",21,"F","Caucasian","Less than 25","High","Male",5,-10,8,1,1,"2014-05-09 09:30:19","2014-05-11 01:49:57"
"867",41,"M","Caucasian","25 - 45","Low","Female",0,-1,1,0,0,"2014-01-09 08:49:51","2014-01-10 01:49:35"
"868",56,"M","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0,"2013-05-15 06:33:00","2013-05-17 09:07:02"
"869",55,"M","Caucasian","Greater than 45","Low","Male",11,-1,3,0,0,"2013-05-02 03:15:21","2013-06-28 09:30:37"
"870",28,"F","African-American","25 - 45","Low","Male",3,-1,2,0,0,"2013-08-23 12:58:10","2013-08-24 09:05:06"
"871",31,"F","Other","25 - 45","Low","Male",2,-1,4,1,1,"2013-05-01 03:08:07","2013-05-14 11:36:33"
"872",53,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-04-14 09:55:04","2013-04-15 07:44:31"
"873",33,"M","African-American","25 - 45","Medium","Male",7,-1,7,1,1,"2013-03-01 05:09:59","2013-03-03 04:26:19"
"874",34,"F","African-American","25 - 45","Medium","Male",15,-6,7,0,0,"2013-04-20 04:52:17","2013-04-26 10:39:19"
"875",32,"F","African-American","25 - 45","Medium","Male",12,-1,6,1,0,"2013-01-14 02:13:57","2013-01-15 06:58:20"
"876",24,"M","Asian","Less than 25","Low","Male",0,0,3,0,0,"2013-01-10 02:33:14","2013-01-10 06:49:00"
"877",56,"F","Caucasian","Greater than 45","Low","Male",0,0,1,0,0,"2013-04-30 12:38:57","2013-04-30 07:45:44"
"878",36,"F","Hispanic","25 - 45","Low","Male",1,30,4,1,1,"2013-02-06 10:09:18","2013-05-24 06:02:05"
"879",28,"F","African-American","25 - 45","Medium","Male",4,0,5,1,1,"2013-05-14 03:57:54","2013-06-04 05:09:09"
"880",59,"M","Hispanic","Greater than 45","Low","Male",0,-2,1,0,0,"2013-08-25 04:54:17","2013-08-26 08:49:40"
"881",29,"F","African-American","25 - 45","Medium","Female",11,-1,5,0,0,"2013-11-02 11:52:10","2013-11-03 07:25:02"
"882",72,"F","Caucasian","Greater than 45","Low","Male",3,-5,1,0,0,"2014-03-14 12:25:05","2014-03-19 02:55:55"
"883",45,"F","African-American","Greater than 45","Low","Male",3,6,1,0,0,"2013-08-06 05:19:17","2013-09-11 11:36:45"
"884",45,"M","African-American","Greater than 45","Low","Male",0,-1,1,0,0,"2013-01-01 11:17:23","2013-01-02 07:35:39"
"885",47,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2014-02-11 08:50:50","2014-02-12 08:19:27"
"886",41,"F","Caucasian","25 - 45","Low","Male",5,-1,1,0,0,"2013-09-11 06:57:23","2013-09-12 08:29:30"
"887",49,"F","Caucasian","Greater than 45","Low","Male",1,-16,1,0,0,"2014-01-05 12:24:06","2014-01-18 09:56:35"
"888",26,"M","Hispanic","25 - 45","Low","Male",0,-1,2,0,0,"2013-10-06 06:10:59","2013-10-07 02:03:13"
"889",28,"M","African-American","25 - 45","Low","Female",0,-1,3,0,0,"2013-10-20 09:56:04","2013-10-21 09:59:59"
"890",33,"M","Caucasian","25 - 45","Low","Male",2,-1,2,0,0,"2013-03-29 10:41:27","2013-03-31 02:30:16"
"891",46,"F","African-American","Greater than 45","Low","Male",0,0,4,0,0,"2013-11-12 12:24:02","2013-11-13 02:28:20"
"892",21,"M","African-American","Less than 25","Medium","Male",0,-1,6,1,0,"2013-03-06 12:46:52","2013-03-08 05:32:23"
"893",29,"F","Other","25 - 45","Low","Male",0,-1,2,0,0,"2013-01-02 08:04:21","2013-01-03 11:24:59"
"894",21,"F","Caucasian","Less than 25","High","Male",0,0,10,1,1,"2013-05-10 02:20:24","2013-05-14 05:41:25"
"895",26,"F","Other","25 - 45","Medium","Male",0,-1,5,0,0,"2013-02-14 12:24:49","2013-02-15 07:56:24"
"896",34,"M","African-American","25 - 45","Low","Male",3,-4,1,0,0,"2013-04-25 12:41:50","2013-04-26 07:20:08"
"897",22,"F","African-American","Less than 25","Medium","Male",0,-1,5,0,0,"2014-03-20 06:54:43","2014-03-21 08:13:07"
"898",57,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0,"2013-05-17 03:48:40","2013-05-18 08:14:16"
"899",56,"F","Caucasian","Greater than 45","Low","Female",1,-20,1,0,0,"2013-06-01 06:55:42","2013-06-02 08:24:40"
"900",30,"F","African-American","25 - 45","Low","Male",11,-1,3,0,0,"2013-04-30 09:54:32","2013-05-01 08:55:25"
"901",29,"M","African-American","25 - 45","Low","Male",2,-1,1,0,0,"2014-03-16 09:38:22","2014-03-17 02:19:07"
"902",24,"F","African-American","Less than 25","Low","Female",0,-1,4,0,0,"2014-02-25 09:55:41","2014-02-26 09:35:41"
"903",70,"F","African-American","Greater than 45","Low","Female",1,-1,1,0,0,"2013-01-27 07:29:53","2013-01-29 07:21:13"
"904",45,"M","Caucasian","Greater than 45","Low","Female",1,-11,1,0,0,"2013-01-06 09:52:49","2013-01-07 01:30:27"
"905",33,"M","Hispanic","25 - 45","Low","Female",2,-1,2,0,0,"2013-10-20 05:05:52","2013-10-22 05:40:12"
"906",39,"F","African-American","25 - 45","Low","Female",6,0,2,0,0,"2013-01-19 02:54:51","2013-01-20 01:40:51"
"907",25,"F","Caucasian","25 - 45","Low","Male",6,-16,3,0,0,"2013-04-16 09:53:01","2013-04-18 07:30:00"
"908",48,"M","Hispanic","Greater than 45","Low","Male",1,0,1,0,0,"2013-01-31 02:01:00","2013-02-01 05:20:16"
"909",46,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-05-11 12:25:37","2013-05-12 07:06:09"
"910",28,"M","Caucasian","25 - 45","Low","Male",0,0,3,1,1,"2013-01-24 12:35:09","2013-01-27 08:05:49"
"911",27,"F","African-American","25 - 45","Low","Male",1,-1,2,0,0,"2014-01-28 08:05:58","2014-01-29 09:07:24"
"912",43,"F","Caucasian","25 - 45","Low","Male",11,16,4,1,1,"2013-09-06 05:24:24","2013-11-22 04:21:07"
"913",29,"F","Caucasian","25 - 45","Low","Male",1,-22,2,0,0,"2013-07-30 09:15:09","2013-07-31 01:52:59"
"914",20,"F","Caucasian","Less than 25","Medium","Female",0,0,6,0,0,"2013-11-23 05:18:46","2013-11-23 09:23:39"
"915",29,"F","African-American","25 - 45","Low","Male",0,-1,2,0,0,"2013-12-17 09:14:03","2013-12-18 01:06:10"
"916",67,"M","Asian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-08-19 09:39:32","2013-08-20 01:59:18"
"917",25,"F","Other","25 - 45","Low","Male",0,-1,3,0,0,"2013-08-12 10:12:43","2013-08-13 08:19:01"
